name,pca2_mean,pca2_std,pca2_entropy,pca2_ggd1,pca2_ggd2,pca2_aggd1,pca2_aggd2,pca2_aggd3,pca2_aggd4,pca2_gamma1,pca2_gamma2,omni_mean,omni_std,omni_entropy,omni_ggd1,omni_ggd2,omni_aggd1,omni_aggd2,omni_aggd3,omni_aggd4,omni_gamma1,omni_gamma2,egen_mean,egen_std,egen_entropy,egen_ggd1,egen_ggd2,egen_aggd1,egen_aggd2,egen_aggd3,egen_aggd4,egen_gamma1,egen_gamma2,vert_mean,vert_std,vert_entropy,uniformity
pumpkintsl8tqs64,0.51637256,0.04766024,5.085052006240219,10.000000000000007,0.5185675,1.5830000000000013,0.29395904131761763,0.8181043,1.1979942,117.38536377198125,0.004398951841932112,0.3650614,0.05493384,3.783147582831884,10.000000000000007,0.36917147,0.37100000000000016,-0.4173671389809619,1.397361,0.48487544,44.16233678922276,0.008266351303274853,0.8402036579350776,0.1881873621529215,4.808322081253477,10.000000000000007,0.8610207084793458,0.9210000000000007,-0.5649933999215518,1.4246639793143543,0.6082674582260582,19.933719595177035,0.04214986841383908,0.42827567,0.2976663,5.910878347226941,0.09111366050576422
pumpkingQP3tQP1,0.58437854,0.06965828,4.674235927025971,10.000000000000007,0.5885158,10.000000000000007,0.21269355658356148,0.87890255,1.1260645,70.37901619717104,0.008303305955324624,0.28340644,0.19308804,2.5545907979659472,2.9530000000000025,0.34293163,6.060000000000005,-0.6184844206647736,1.4676125,0.7426288,2.1543133712912663,0.13155302434631483,-0.2140299555191781,3.16511697853587,0.8958376188515921,0.2,3.172344477179554,0.2,-0.5009848817092725,2.1120718729299353,0.11510259165283838,0.004572669369954845,-46.80634837180272,0.4315058,0.34867623,5.268751992112596,0.0913684508068447
pumpkingsigma2tsigma8,0.5472382,0.07370936,6.982378453662648,10.000000000000007,0.5521801,2.3020000000000023,0.14948667379311587,0.9094562,1.0940769,55.11981562675123,0.00992815729694656,1.5933064,0.4913004,6.2350330574544754,10.000000000000007,1.6673334,1.625000000000001,0.2970751926684489,0.81381124,1.1962472,10.51731208467595,0.1514936980648639,-4.621806208385136,3.2577604937053697,5.9498432482218755,2.5750000000000024,5.654563453534964,1.339000000000001,-0.4571589700020215,1.3175323373476455,0.7101739985985904,2.01272988262665,-2.296287369844975,0.47270247,0.29064643,7.59460165700737,0.08692240552977262
pumpkintsl4tqs64,0.5367214,0.04796569,4.368146809510034,10.000000000000007,0.5388603,2.0180000000000016,0.29998457903734466,0.8086529,1.184247,125.20930355368273,0.0042865939646066446,0.3489625,0.070133686,3.2638089944642346,10.000000000000007,0.35594043,0.38000000000000017,-0.6618500973015634,1.7878988,0.3646969,24.757361741649447,0.014095302593552829,0.7019234240028178,0.19342508458856247,4.357828715401228,10.000000000000007,0.72808635741786,1.0080000000000007,-0.732342915872677,1.6107162461955276,0.5770792108048193,13.169037280169793,0.05330104312634824,0.41025275,0.27950987,5.207546605089805,0.09105947807473921
pumpkingsigma2tsigma32,0.5474014,0.073744796,6.948793751653158,10.000000000000007,0.5523464,2.320000000000002,0.14823717630831604,0.91021067,1.0931524,55.09972346001655,0.009934739467409281,1.5909774,0.49164426,6.24844719786999,10.000000000000007,1.6652098,1.6350000000000013,0.29741582855692766,0.81383634,1.1963707,10.471921680811874,0.1519279288116582,-4.613537844736998,3.2586143245032266,6.022077619749703,2.554000000000002,5.648299792606082,1.347000000000001,-0.4568207153274848,1.317035338607849,0.7107793522524709,2.0044839643208503,-2.301608756595932,0.47288635,0.29066572,7.59465368689231,0.09054492952012995
pumpkinpqs1qs48rounded,0.5979359,0.055561215,6.797369687505461,10.000000000000007,0.6005117,2.469000000000002,0.16875812450597263,0.8984069,1.105495,115.81537045669756,0.005162837715772391,0.51742786,0.12466022,5.225454890405256,10.000000000000007,0.5322327,0.7860000000000005,-0.29716486746133813,1.2170535,0.76692694,17.2283706326416,0.030033478144545836,-1.2684456573938847,0.692018980920756,5.36788088047807,10.000000000000007,1.444937472151188,1.6700000000000013,-0.1112315115578159,1.0718952160920707,0.9292613310278334,3.359758356167454,-0.3775407404123037,0.41796,0.2954496,7.459617236643863,0.09068797094722074
pumpkingQP3tQP3,0.58437854,0.06965828,4.674235927025971,10.000000000000007,0.5885158,10.000000000000007,0.21269355658356148,0.87890255,1.1260645,70.37901619717104,0.008303305955324624,0.28340644,0.19308804,2.5545907979659472,2.9530000000000025,0.34293163,6.060000000000005,-0.6184844206647736,1.4676125,0.7426288,2.1543133712912663,0.13155302434631483,-0.2140299555191781,3.16511697853587,0.8958376188515921,0.2,3.172344477179554,0.2,-0.5009848817092725,2.1120718729299353,0.11510259165283838,0.004572669369954845,-46.80634837180272,0.4315058,0.34867623,5.268751992112596,0.09087506600708797
pumpkingQP2tQP3,0.58242553,0.065773584,4.928283791536329,10.000000000000007,0.58612776,10.000000000000007,0.1626296391208659,0.9068165,1.0958014,78.41118578880923,0.007427837770335836,0.31018934,0.16243578,2.76994393319135,10.000000000000007,0.3501469,1.7510000000000014,-1.025762201543853,1.9093989,0.60255545,3.6466204945791105,0.08506214301022746,-0.08101945024280126,0.9482443434938553,2.5432308070223995,0.2740000000000001,0.9516990384292193,0.3250000000000001,-0.5815132040101614,1.7778802597077217,0.37395273607163454,0.007300259002092433,-11.098161067926373,0.42887354,0.33096594,5.630338130020841,0.09028784879656346
pumpkinlevel7,0.5852053,0.045862444,6.810158923634762,10.000000000000007,0.5869996,1.7470000000000014,0.24265299418706557,0.847446,1.1566856,162.8208427804284,0.00359416730860583,6.825503,1.5160288,6.3813460721667665,10.000000000000007,6.991837,1.444000000000001,0.29681558994142376,0.809813,1.1990067,20.270398506021593,0.3367226830382333,-268.5467115525363,42.96249338299178,6.407280809409968,10.000000000000007,271.9615393890102,1.2970000000000008,-0.2718643817997578,1.1824231832918335,0.8191068022730988,39.07226037853261,-6.873078469247797,0.40959865,0.28339165,7.518144697670321,0.08178876487442358
pumpkingsigma4tsigma16,0.5421446,0.07336073,6.927551799957191,10.000000000000007,0.5470854,2.271000000000002,0.1597770537807487,0.9032003,1.1007884,54.61390928851415,0.009926858828007937,2.5322335,1.0493739,5.834232423588222,10.000000000000007,2.7410553,1.2410000000000008,0.4747172212720468,0.6957873,1.33561,5.8230079054151815,0.4348668944673154,-11.54145188041898,9.055586991774506,5.341420114842929,1.7820000000000014,14.669993350716313,0.9630000000000007,-0.6172626709145307,1.4731884257243821,0.5918092690511492,1.624381395763602,-7.10513670651435,0.48796153,0.29028147,7.598963960447468,0.08780146663887678
pumpkingQP1tQP3,0.58276534,0.06300587,4.894017638650051,10.000000000000007,0.58616143,10.000000000000007,0.13842143584718,0.92060405,1.0814576,85.55110301779132,0.006811897962558374,0.31756192,0.14954016,2.6346052395028052,10.000000000000007,0.3510097,1.300000000000001,-1.1790149388248001,2.123272,0.5483332,4.509634456344656,0.07041854724588496,-0.0561622639783327,0.8861167643162544,1.9951070998766895,0.24600000000000005,0.8878945559174437,0.2790000000000001,-0.5075836020512002,1.735809397463645,0.33731082287317177,0.004017052574738344,-13.980963139869013,0.42287588,0.32306582,5.6512680201273024,0.09085073721430799
pumpkintsl6tqs128,0.53306675,0.047713798,4.578446426203824,10.000000000000007,0.53519773,1.9250000000000014,0.2730929981472574,0.82255924,1.1663562,124.81746071546604,0.0042707705300912445,0.351659,0.06688846,3.378681221270776,10.000000000000007,0.35796404,0.37000000000000016,-0.586661753630115,1.6651175,0.3800752,27.640199984747596,0.012722736956213992,0.7284696289255914,0.19513835247207892,4.522297841164713,10.000000000000007,0.7541531439608808,0.9340000000000006,-0.6130515133920714,1.4988832580459517,0.6164037958937392,13.935988289428247,0.05227254887105523,0.41600096,0.2828238,5.396969227321132,0.09106606635082022
pumpkingsigma0tsigma8,0.59787863,0.05553081,6.740198760219561,10.000000000000007,0.6004519,2.4700000000000024,0.1684085519400264,0.89862734,1.1052791,115.92001724077363,0.005157682631120605,0.5174477,0.124668315,5.094760743834675,10.000000000000007,0.5322541,0.7860000000000005,-0.2973273035745716,1.2172225,0.7668498,17.22745624908589,0.03003622486437602,-1.268365703888291,0.6921020584890611,5.254728581732556,10.000000000000007,1.4449070768702397,1.6680000000000013,-0.11106852041710719,1.0717798096725744,0.9293308769359693,3.358528382732002,-0.37765519875003595,0.4179682,0.29545778,7.459454059941363,0.08686764927391695
pumpkinpqs1qs64rounded,0.5979359,0.055561215,6.797369687505461,10.000000000000007,0.6005117,2.469000000000002,0.16875812450597263,0.8984069,1.105495,115.81537045669756,0.005162837715772391,0.51742786,0.12466022,5.225454890405256,10.000000000000007,0.5322327,0.7860000000000005,-0.29716486746133813,1.2170535,0.76692694,17.2283706326416,0.030033478144545836,-1.2684456573938847,0.692018980920756,5.36788088047807,10.000000000000007,1.444937472151188,1.6700000000000013,-0.1112315115578159,1.0718952160920707,0.9292613310278334,3.359758356167454,-0.3775407404123037,0.41796,0.2954496,7.459617236643863,0.09038421799724544
pumpkingsigma0tsigma32,0.59787863,0.05553081,6.740198760219561,10.000000000000007,0.6004519,2.4700000000000024,0.1684085519400264,0.89862734,1.1052791,115.92001724077363,0.005157682631120605,0.5174477,0.124668315,5.094760743834675,10.000000000000007,0.5322541,0.7860000000000005,-0.2973273035745716,1.2172225,0.7668498,17.22745624908589,0.03003622486437602,-1.268365703888291,0.6921020584890611,5.254728581732556,10.000000000000007,1.4449070768702397,1.6680000000000013,-0.11106852041710719,1.0717798096725744,0.9293308769359693,3.358528382732002,-0.37765519875003595,0.4179682,0.29545778,7.459454059941363,0.09051318904120395
pumpkingQP2tQP2,0.58242553,0.065773584,4.928283791536329,10.000000000000007,0.58612776,10.000000000000007,0.1626296391208659,0.9068165,1.0958014,78.41118578880923,0.007427837770335836,0.31018934,0.16243578,2.76994393319135,10.000000000000007,0.3501469,1.7510000000000014,-1.025762201543853,1.9093989,0.60255545,3.6466204945791105,0.08506214301022746,-0.08101945024280126,0.9482443434938553,2.5432308070223995,0.2740000000000001,0.9516990384292193,0.3250000000000001,-0.5815132040101614,1.7778802597077217,0.37395273607163454,0.007300259002092433,-11.098161067926373,0.42887354,0.33096594,5.630338130020841,0.09052676139407316
pumpkingsigma0tsigma16,0.59787863,0.05553081,6.740198760219561,10.000000000000007,0.6004519,2.4700000000000024,0.1684085519400264,0.89862734,1.1052791,115.92001724077363,0.005157682631120605,0.5174477,0.124668315,5.094760743834675,10.000000000000007,0.5322541,0.7860000000000005,-0.2973273035745716,1.2172225,0.7668498,17.22745624908589,0.03003622486437602,-1.268365703888291,0.6921020584890611,5.254728581732556,10.000000000000007,1.4449070768702397,1.6680000000000013,-0.11106852041710719,1.0717798096725744,0.9293308769359693,3.358528382732002,-0.37765519875003595,0.4179682,0.29545778,7.459454059941363,0.087645738333884
pumpkinpqs1qs32rounded,0.5979359,0.055561215,6.797369687505461,10.000000000000007,0.6005117,2.469000000000002,0.16875812450597263,0.8984069,1.105495,115.81537045669756,0.005162837715772391,0.51742786,0.12466022,5.225454890405256,10.000000000000007,0.5322327,0.7860000000000005,-0.29716486746133813,1.2170535,0.76692694,17.2283706326416,0.030033478144545836,-1.2684456573938847,0.692018980920756,5.36788088047807,10.000000000000007,1.444937472151188,1.6700000000000013,-0.1112315115578159,1.0718952160920707,0.9292613310278334,3.359758356167454,-0.3775407404123037,0.41796,0.2954496,7.459617236643863,0.09085169009648586
pumpkintsl4tqs256,0.5367214,0.04796569,4.368146809510034,10.000000000000007,0.5388603,2.0180000000000016,0.29998457903734466,0.8086529,1.184247,125.20930355368273,0.0042865939646066446,0.3489625,0.070133686,3.2638089944642346,10.000000000000007,0.35594043,0.38000000000000017,-0.6618500973015634,1.7878988,0.3646969,24.757361741649447,0.014095302593552829,0.7019234240028178,0.19342508458856247,4.357828715401228,10.000000000000007,0.72808635741786,1.0080000000000007,-0.732342915872677,1.6107162461955276,0.5770792108048193,13.169037280169793,0.05330104312634824,0.41025275,0.27950987,5.207546605089805,0.09074176900366457
pumpkinlevel9,0.6052818,0.05681199,6.768343719829225,10.000000000000007,0.60794204,2.465000000000002,0.1691673638825711,0.8980247,1.1056445,113.51044503096,0.005332388192325271,0.8319537,0.17101447,5.691058826116618,10.000000000000007,0.8493485,1.0990000000000009,-0.10728125235340834,1.0721452,0.92379224,23.666455108734453,0.03515328917380827,-6.276202999756306,1.9810626863272545,6.215992004590451,10.000000000000007,6.581438131722944,1.6220000000000012,-0.11953683774913305,1.0790758600075956,0.9251502420702666,10.036866452389747,-0.6253149854616189,0.41375235,0.2909646,7.527400504218629,0.07938539842446096
pumpkintsl8tqs256,0.51637256,0.04766024,5.085052006240219,10.000000000000007,0.5185675,1.5830000000000013,0.29395904131761763,0.8181043,1.1979942,117.38536377198125,0.004398951841932112,0.3650614,0.05493384,3.783147582831884,10.000000000000007,0.36917147,0.37100000000000016,-0.4173671389809619,1.397361,0.48487544,44.16233678922276,0.008266351303274853,0.8402036579350776,0.1881873621529215,4.808322081253477,10.000000000000007,0.8610207084793458,0.9210000000000007,-0.5649933999215518,1.4246639793143543,0.6082674582260582,19.933719595177035,0.04214986841383908,0.42827567,0.2976663,5.910878347226941,0.09083577132625874
pumpkingQP2tQP1,0.58242553,0.065773584,4.928283791536329,10.000000000000007,0.58612776,10.000000000000007,0.1626296391208659,0.9068165,1.0958014,78.41118578880923,0.007427837770335836,0.31018934,0.16243578,2.76994393319135,10.000000000000007,0.3501469,1.7510000000000014,-1.025762201543853,1.9093989,0.60255545,3.6466204945791105,0.08506214301022746,-0.08101945024280126,0.9482443434938553,2.5432308070223995,0.2740000000000001,0.9516990384292193,0.3250000000000001,-0.5815132040101614,1.7778802597077217,0.37395273607163454,0.007300259002092433,-11.098161067926373,0.42887354,0.33096594,5.630338130020841,0.09078989188239027
pumpkintsl4tqs128,0.5367214,0.04796569,4.368146809510034,10.000000000000007,0.5388603,2.0180000000000016,0.29998457903734466,0.8086529,1.184247,125.20930355368273,0.0042865939646066446,0.3489625,0.070133686,3.2638089944642346,10.000000000000007,0.35594043,0.38000000000000017,-0.6618500973015634,1.7878988,0.3646969,24.757361741649447,0.014095302593552829,0.7019234240028178,0.19342508458856247,4.357828715401228,10.000000000000007,0.72808635741786,1.0080000000000007,-0.732342915872677,1.6107162461955276,0.5770792108048193,13.169037280169793,0.05330104312634824,0.41025275,0.27950987,5.207546605089805,0.09089923935565923
pumpkintsl8tqs512,0.51637256,0.04766024,5.085052006240219,10.000000000000007,0.5185675,1.5830000000000013,0.29395904131761763,0.8181043,1.1979942,117.38536377198125,0.004398951841932112,0.3650614,0.05493384,3.783147582831884,10.000000000000007,0.36917147,0.37100000000000016,-0.4173671389809619,1.397361,0.48487544,44.16233678922276,0.008266351303274853,0.8402036579350776,0.1881873621529215,4.808322081253477,10.000000000000007,0.8610207084793458,0.9210000000000007,-0.5649933999215518,1.4246639793143543,0.6082674582260582,19.933719595177035,0.04214986841383908,0.42827567,0.2976663,5.910878347226941,0.09057025465819735
pumpkingsigma2tsigma16,0.54744333,0.07378926,6.963671125310576,10.000000000000007,0.5523939,2.3100000000000023,0.14942329095782572,0.90949345,1.0939747,55.04176839167485,0.00994596222301668,1.5912784,0.49177682,6.383906268126832,10.000000000000007,1.665536,1.6270000000000013,0.2986906061171086,0.81301844,1.1974653,10.470238268188098,0.1519811138082925,-4.6159717897413834,3.2608343382428804,6.011264405196076,2.553000000000002,5.651568624798614,1.338000000000001,-0.457555061482626,1.3178048739057366,0.7098379223645475,2.0038682144535236,-2.303530619652155,0.4729453,0.29074368,7.594596071617841,0.0876750731152953
pumpkintsl8tqs128,0.51637256,0.04766024,5.085052006240219,10.000000000000007,0.5185675,1.5830000000000013,0.29395904131761763,0.8181043,1.1979942,117.38536377198125,0.004398951841932112,0.3650614,0.05493384,3.783147582831884,10.000000000000007,0.36917147,0.37100000000000016,-0.4173671389809619,1.397361,0.48487544,44.16233678922276,0.008266351303274853,0.8402036579350776,0.1881873621529215,4.808322081253477,10.000000000000007,0.8610207084793458,0.9210000000000007,-0.5649933999215518,1.4246639793143543,0.6082674582260582,19.933719595177035,0.04214986841383908,0.42827567,0.2976663,5.910878347226941,0.09095896698735313
housegsigma2tsigma8,0.5433587,0.072910495,6.976132960459964,10.000000000000007,0.5482288,2.2940000000000023,0.15206995776154983,0.9078803,1.0957541,55.53840388921003,0.009783476729663277,1.3823025,0.4447254,5.5140263111275045,10.000000000000007,1.4520814,1.5590000000000013,0.33950889736983286,0.78679514,1.2265646,9.661012925064881,0.14308050554008053,-3.2631578777866808,2.7882076847850747,4.605626693854464,1.4470000000000012,4.292120249569141,1.195000000000001,-0.5093872800851427,1.36218183815831,0.6703838119216899,1.369702419511058,-2.38238454667513,0.49909374,0.28742808,7.598561064097155,0.08965095361016477
pumpkintsl4tqs512,0.5367214,0.04796569,4.368146809510034,10.000000000000007,0.5388603,2.0180000000000016,0.29998457903734466,0.8086529,1.184247,125.20930355368273,0.0042865939646066446,0.3489625,0.070133686,3.2638089944642346,10.000000000000007,0.35594043,0.38000000000000017,-0.6618500973015634,1.7878988,0.3646969,24.757361741649447,0.014095302593552829,0.7019234240028178,0.19342508458856247,4.357828715401228,10.000000000000007,0.72808635741786,1.0080000000000007,-0.732342915872677,1.6107162461955276,0.5770792108048193,13.169037280169793,0.05330104312634824,0.41025275,0.27950987,5.207546605089805,0.0905252804507849
housegsigma2tsigma16,0.54319084,0.0728351,6.976981498831262,10.000000000000007,0.54805243,2.295000000000002,0.15306110824264801,0.9072997,1.0963901,55.61906401280794,0.009766271014897314,1.3827336,0.44411743,5.927126149868908,10.000000000000007,1.4523059,1.561000000000001,0.3383178430924815,0.78763366,1.2257748,9.693523708629982,0.14264509002679707,-3.2633961304784607,2.7763819564839674,5.228062800774402,1.4630000000000012,4.284629029966601,1.211000000000001,-0.5065001587886385,1.3593753007567695,0.6733649350824328,1.381597224056106,-2.3620459520740433,0.49937436,0.2875355,7.598548755188306,0.0905481598940022
houselevel7,0.58268505,0.051106114,6.786478193570037,10.000000000000007,0.58492196,1.7050000000000012,0.19876702154368345,0.87422717,1.1283747,129.9961754602009,0.004482324479340781,10.410801,4.0323367,6.7531059039159125,10.000000000000007,11.164416,4.264000000000004,0.15520904858824713,0.9089021,1.0929582,6.665968157235568,1.5617837939094827,-251.20768738508463,45.141615056258814,6.505531641995453,10.000000000000007,255.23132179355898,1.6540000000000012,-0.07575974219055866,1.0486835442630924,0.9514031180291425,30.96850119511736,-8.111716024044819,0.4872589,0.2795079,7.505212646755975,0.08522846759380416
houselevel9,0.5982512,0.055976685,6.687608506354527,10.000000000000007,0.60086435,2.372000000000002,0.17254505745533769,0.89561534,1.108115,114.22298240684904,0.0052375733936063625,0.8709474,0.19257924,5.671939042711889,10.000000000000007,0.8919842,1.2570000000000008,0.16770001324191008,0.8923817,1.1178406,20.453403392240034,0.04258202648911572,-5.58950253004353,1.7650407966425699,4.459212453007335,10.000000000000007,5.8615614811055545,1.5500000000000012,-0.15928422082491756,1.1049269275729152,0.8984215027348261,10.028534028757754,-0.5573598807178708,0.49053156,0.28291482,7.551723640428363,0.08143414414714159
housegsigma4tsigma32,0.54014343,0.072791845,6.9500351804841625,10.000000000000007,0.54502624,2.263000000000002,0.16136424582622724,0.9021987,1.1018182,55.06213305481742,0.009809708108211199,2.1693268,0.95422417,5.756153684445066,10.000000000000007,2.3699198,1.1420000000000008,0.5189262723349248,0.6644392,1.3759719,5.168319685425615,0.4197353777620631,-8.71612332595579,7.948698348185216,4.985850121724393,1.2160000000000009,11.796294755877863,0.8450000000000006,-0.667930426142414,1.5377669172610178,0.548557082487775,1.2024166604751478,-7.248837788484669,0.50005025,0.28945723,7.599817950061968,0.09396651767578187
housegsigma4tsigma8,0.54032415,0.07288694,6.948365929416885,10.000000000000007,0.5452181,2.274000000000002,0.16048140178821083,0.90277296,1.1012065,54.95530654812342,0.009832065103323993,2.1684964,0.9554386,5.711806435296822,10.000000000000007,2.3696496,1.1420000000000008,0.5198131498307852,0.663988,1.3767368,5.151243943350892,0.4209655473850049,-8.720394222779976,7.965677905073974,4.799544621753234,1.211000000000001,11.810895749587608,0.8430000000000006,-0.6679310903746075,1.5380619926566605,0.5481483074931691,1.198469642664854,-7.2762746024920295,0.50010395,0.28946936,7.599818083785536,0.08978493713404138
housegQP3tQP1,0.58617514,0.07579047,4.630150742447382,10.000000000000007,0.5910545,10.000000000000007,0.24423220887541358,0.8613671,1.1451788,59.81716369433343,0.009799447092319169,0.27612945,0.21940853,2.195114228189632,1.7180000000000013,0.3526863,2.1820000000000017,-0.3246075905407631,1.2584294,0.8553994,1.5838666072699112,0.17433881590083902,-0.20181231838716443,4.388761237840855,0.9853712147327782,0.2,4.3933977076020145,0.2,-0.5590960554707088,2.3215647752992816,0.09295930471320811,0.0021145193290594924,-95.44122657744994,0.55003864,0.36120942,5.056512280706592,0.09446974183505183
